id,domain,channel,message,subject,intent,issue,technique,phishing,sender,label
76656ed8-f9b5-4dde-8286-ea7e34cca4ff,E-commerce/Retail,Outcall,Customer care representative was very very polite but our conversation couldn't get completed it's disconnected. I am much unhappy with product delivery and delivery boy attitude and taken 2350 rupees with words that I will have to give in office without payment they don't accept old mobile if you don't give I will cancel your product.,,Exchange / Replacement,Exchange / Replacement - Customer care representative was very very polite but our conversation couldn't get completed it's d,,False,,customer_support
9cf059ed-d4f0-47f0-995a-3050f3a132d2,E-commerce/Retail,Inbound,Nice performance ??,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nice performance ??,,False,,customer_support
aed374e9-4810-40ed-a662-b2baa37a3d1b,E-commerce/Retail,Inbound,Thanks,,Missing,Missing - Thanks ,,False,,customer_support
d238bcdc-49bf-48fb-9434-6f156fa55bde,Other,Outcall,Not satisfied,,Product Specific Information,Product Specific Information - Not satisfied ,,False,,customer_support
18853379-35e0-4e4a-9cdf-e98cc90ddb37,E-commerce/Retail,Inbound,Good Job,,Customer Requested Modifications,Customer Requested Modifications - Good Job,,False,,customer_support
b4ccebe4-6864-4f00-9f37-18319a6090dd,E-commerce/Retail,Inbound,good interaction,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - good interaction ,,False,,customer_support
e972b636-871e-4ffc-9f08-99e013fbc5e4,Other,Inbound,Please my issue resolved time bond acceptance customer service,,Not Needed,Not Needed - Please my issue resolved time bond acceptance customer service ,,False,,customer_support
ec090467-5a58-4681-83d0-d876bdc13b93,E-commerce/Retail,Inbound,Very good ??????????,,Delayed,Delayed - Very good ??????????,,False,,customer_support
a1531a4e-7802-4255-9376-d044970828b5,E-commerce/Retail,Inbound,Nothing,,Invoice request,Invoice request - Nothing ,,False,,customer_support
e5143800-e5b3-401b-a4b6-ec583741d581,E-commerce/Retail,Inbound,Customer executive very polite & Resolved my issue,,Return request,Return request - Customer executive very polite & Resolved my issue ,,False,,customer_support
d4de1baf-66fe-4f62-8249-53f21b53adad,E-commerce/Retail,Inbound,Every this is good for me. M happy with it.she is very good for me. An excellent service was provided by her.,,Missing,Missing - Every this is good for me. M happy with it.she is very good for me. An excellent service was provide,,False,,customer_support
7fcce7ef-fd87-485d-bd46-4aa6e63f45af,E-commerce/Retail,Inbound,You're service is outstandingSorry to say but application me   fill hona chahiye ki aap ka product delivery hone k 24 hours me aap ki application me invoice download ka option aa jayega taki   dhoondhna na apde Me morning se dhoondh   hu ????Sorry don't mind customer service representative ne kaha uske baad pata   24 hour's me show hoga option,,Invoice request,Invoice request - You're service is outstandingSorry to say but application me   fill hona chahiye ki aap ka product d,,False,,customer_support
c89b8417-7165-4ee6-9d30-40c4c7ab3103,Banking/Finance,Inbound,Good,,Refund Related Issues,Refund Related Issues - Good,,False,,customer_support
aef2dfec-9acb-429e-b3b2-8bb9b66d861a,E-commerce/Retail,Inbound,Super se bhi   jii,,Installation/demo,Installation/demo - Super se bhi   jii ,,False,,customer_support
7effc430-a4fe-4684-b919-2a1608528335,Banking/Finance,Email,Avoid such fraud distributor,,Refund Related Issues,Refund Related Issues - Avoid such fraud distributor ,,False,,customer_support
2227d2f6-c9a3-4904-a9ef-a8f77eb69c88,E-commerce/Retail,Inbound,Nice and good answer,,Service Centres Related,Service Centres Related - Nice and good answer,,False,,customer_support
7e3c4a05-b3e7-47bc-9196-e9beb41fac96,E-commerce/Retail,Inbound,I realy impressed your customers support service.,,Order status enquiry,Order status enquiry - I realy impressed your customers support service. ,,False,,customer_support
1e9f65e8-aff7-4434-8018-0981484fe108,E-commerce/Retail,Outcall,I have interacted with the most nice customer executive so far. It was a great experience with Shopzilla. Thank you.,,Return request,Return request - I have interacted with the most nice customer executive so far. It was a great experience with Shopz,,False,,customer_support
75e9a0c5-9d0e-4f14-96a3-87e0c84a0e1c,E-commerce/Retail,Inbound,Very good talking,,Delayed,Delayed - Very good talking,,False,,customer_support
7d3d303f-c863-4939-be2c-473d8df09ddb,E-commerce/Retail,Outcall,Good,,Return request,Return request - Good ,,False,,customer_support
9bfc80bf-2e18-45f1-b895-cc1c21d5fe3a,E-commerce/Retail,Inbound,Problem resolve fast,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Problem resolve fast ,,False,,customer_support
7bc2057b-9bb2-4c98-986d-c0f8a06cf9c3,E-commerce/Retail,Outcall,It should be online not with talk.,,Return request,Return request - It should be online not with talk.,,False,,customer_support
91db2954-55d0-4065-a5e6-574b5cc1c8d0,E-commerce/Retail,Inbound,Invoice is not available for mattress purchased in march 2022.This is a big lapse of Shopzilla.,,Service Centres Related,Service Centres Related - Invoice is not available for mattress purchased in march 2022.This is a big lapse of Shopzilla.,,False,,customer_support
4588d74b-76b3-419f-aee1-834ad9a974dc,Other,Inbound,Thank you so much ji,,Shopzila Premium Related,Shopzila Premium Related - Thank you so much ji,,False,,customer_support
e5413279-f68e-4963-a53c-f087f3cc6b02,E-commerce/Retail,Outcall,Please Send Good delivery partners,,Return request,Return request - Please Send Good delivery partners,,False,,customer_support
9dc53485-7e52-4848-b33c-5624f8f3c28f,Other,Inbound,Good,,Product Specific Information,Product Specific Information - Good ,,False,,customer_support
dbef4820-3f65-48a4-ba74-90649f7199ea,E-commerce/Retail,Inbound,Thank you,,Delayed,Delayed - Thank you,,False,,customer_support
6736c438-b391-4dd3-a300-7f3ccac47966,Other,Inbound,Thank you for my supporter Costmer,,UnProfessional Behaviour,UnProfessional Behaviour - Thank you for my supporter Costmer,,False,,customer_support
fc091d2f-f422-4d36-8fd1-9b4f0846bc41,E-commerce/Retail,Inbound,"I am very much disappointed, the behavior by Shopzilla.track record of a plus member doesn't matter.only matter policy. Only to mask up the fault of customer executive and delivery executive the customer is accused. It was already written in the complaint that the product was broken but only the word \""defective\"" is being highlighted. Basing on it til date the customer care is still misleading.if open Box doesn't allow replacement then why customer care approveokvereplacement re",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - I am very much disappointed, the behavior by Shopzilla.track record of a plus member doesn't matter.",,False,,customer_support
5f3466d2-37a3-4ca3-9cce-1763ca14e53e,E-commerce/Retail,Outcall,Good customer policy,,Return request,Return request - Good customer policy ,,False,,customer_support
5f3c9521-8105-4199-ab98-ae7f7e7a9997,E-commerce/Retail,Inbound,Do not send the wrong product which is not matching with the ordered product.,,Return request,Return request - Do not send the wrong product which is not matching with the ordered product.,,False,,customer_support
f5ba7409-0889-457d-a730-5c2f6becc9c1,E-commerce/Retail,Inbound,Shopzilla is very goodAnd costume care help is very nice,,Return request,Return request - Shopzilla is very goodAnd costume care help is very nice,,False,,customer_support
393b68e3-b63c-4acd-ae0f-d2bed32e8f9a,Other,Inbound,Nice????,,Shopzila Premium Related,Shopzila Premium Related - Nice????,,False,,customer_support
fa0b2f8a-34bc-4747-a642-e171f28f2299,Telecom,Inbound,This is the worst experience of talking to a customer support. He put my call on hold for nothing. I Hope it will improve in future.,,Priority delivery,Priority delivery - This is the worst experience of talking to a customer support. He put my call on hold for nothing. I,,False,,customer_support
ff11048a-7044-4fc8-b6b6-9ddc5a34f621,E-commerce/Retail,Inbound,Very bad,,Seller Cancelled Order,Seller Cancelled Order - Very bad,,False,,customer_support
3d02fbe7-21a3-4cd2-a324-e3f1e82bbf3a,Other,Inbound,Very nice,,Product Specific Information,Product Specific Information - Very nice ,,False,,customer_support
9126a30a-1230-4aa0-998f-96b0f05998f4,E-commerce/Retail,Inbound,Good,,Order status enquiry,Order status enquiry - Good,,False,,customer_support
906a0581-5c2c-4f95-b1a4-fe551f7a7072,Telecom,Inbound,Not work Shopzilla worker,,Delayed,Delayed - Not work Shopzilla worker,,False,,customer_support
0927d7e8-e5b7-40fc-854a-7677e4d4719d,E-commerce/Retail,Inbound,Thanks,,Order status enquiry,Order status enquiry - Thanks ,,False,,customer_support
7e98d939-c08b-4c97-a543-43b3364c6d66,E-commerce/Retail,Inbound,Please provide download invoice button,,Invoice request,Invoice request - Please provide download invoice button,,False,,customer_support
2e75901d-8c0e-4d0c-9c60-74a9a278fbbb,E-commerce/Retail,Inbound,I am very happy,,Delayed,Delayed - I am very happy ,,False,,customer_support
30debfcd-db19-4c5d-be97-393fb484397b,E-commerce/Retail,Inbound,Thank you,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thank you ,,False,,customer_support
1915d596-7835-46fa-8488-fa55f154b62a,Other,Outcall,I am a plus member. This time very bitter experience from Shopzilla. The delivered product didn't fulfill my expectations. It is very small in size. It looks duplicate also. I want to return it and get back my money. Kindly make arrangements so that I can return it and get my money back.,,Product Specific Information,Product Specific Information - I am a plus member. This time very bitter experience from Shopzilla. The delivered product didn't fu,,False,,customer_support
f2534c33-8be3-4934-9538-2dbeb05aa914,Banking/Finance,Inbound,Super,,Refund Enquiry,Refund Enquiry - Super ,,False,,customer_support
a77a3946-9979-442d-8d20-55defc8ea24c,E-commerce/Retail,Inbound,Very good ??,,Order status enquiry,Order status enquiry - Very good ?? ,,False,,customer_support
c28f0c6c-ef6c-4203-b6bd-ccc48e7a3875,E-commerce/Retail,Inbound,Good response from customer service,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good response from customer service ,,False,,customer_support
10cb074e-a429-4fa1-b162-0df2f7e859e4,E-commerce/Retail,Inbound,Good service,,Missing,Missing - Good service ,,False,,customer_support
52fa453f-7645-438f-b76d-b08f52908cd9,E-commerce/Retail,Inbound,Very Good think,,Order status enquiry,Order status enquiry - Very Good think ,,False,,customer_support
68b72f40-d1b7-4e01-a3dd-52a94f318936,E-commerce/Retail,Inbound,"Must rethink about your policies, made policies are not customer friendly, your installation paratners are very pathetic and asking extra money and threaten to customers and telling we will not install the product",,Installation/demo,"Installation/demo - Must rethink about your policies, made policies are not customer friendly, your installation paratne",,False,,customer_support
347a7cc1-4b0f-408a-8ddc-ba7cd5e91cec,E-commerce/Retail,Outcall,Shopzilla thank you so much customer service very good ?? information,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Shopzilla thank you so much customer service very good ?? information ,,False,,customer_support
77b6db4e-54bc-414e-bafc-7b7b6fecabbc,E-commerce/Retail,Outcall,Good,,Return request,Return request - Good ,,False,,customer_support
7254877e-c593-46c9-8326-d2fa5de03f0b,E-commerce/Retail,Inbound,Good help,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good help,,False,,customer_support
17495c18-d8cb-424f-a786-32cbd4dcaea2,Other,Inbound,Good..,,General Enquiry,General Enquiry - Good..,,False,,customer_support
04a7a57c-3feb-4543-a0ce-117c3c21bbde,E-commerce/Retail,Inbound,HiHappy,,Order status enquiry,Order status enquiry - HiHappy,,False,,customer_support
ad7d6cc5-6472-4092-8c79-eac062e8584b,Other,Outcall,Exilent,,UnProfessional Behaviour,UnProfessional Behaviour - Exilent,,False,,customer_support
9144cbfa-6164-4573-b841-aa831c410d65,Other,Inbound,It's was very use full for my issue.,,General Enquiry,General Enquiry - It's was very use full for my issue.,,False,,customer_support
33a43333-9e56-44c1-befa-7091c4474b9b,Other,Inbound,Good service.,,General Enquiry,General Enquiry - Good service.,,False,,customer_support
5541c7a0-f2ef-41b1-a07a-cad3d984d835,E-commerce/Retail,Inbound,Please provide the good product not faulty,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Please provide the good product not faulty,,False,,customer_support
5c989025-b760-48f7-b9c9-680f8606947e,E-commerce/Retail,Outcall,Reduce time to resolve customer's problem,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Reduce time to resolve customer's problem ,,False,,customer_support
d038a019-5564-4094-8bce-5da20f339b37,E-commerce/Retail,Email,Ok,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Ok,,False,,customer_support
16cee1e0-a5d6-44c2-a3c2-a42361b08545,E-commerce/Retail,Inbound,Aa,,Fraudulent User,Fraudulent User - Aa,,False,,customer_support
0a2c08c6-9cfd-49a2-82c3-afb23f1a69a8,E-commerce/Retail,Inbound,I am not shopping in Shopzilla\u2026. And I am not printer accept,,Order status enquiry,Order status enquiry - I am not shopping in Shopzilla\u2026. And I am not printer accept,,False,,customer_support
730f8672-2838-4ebb-af17-b9a40314b773,E-commerce/Retail,Outcall,Good customer service excellent work but seller chatting with me,,Seller Cancelled Order,Seller Cancelled Order - Good customer service excellent work but seller chatting with me,,False,,customer_support
88f7c812-3a5d-45bd-923f-98d2c09ff1de,Other,Inbound,All over good,,General Enquiry,General Enquiry - All over good ,,False,,customer_support
d999bf04-25ed-4bb3-bbfe-d41af2cb04df,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good,,False,,customer_support
fd3c03a0-f54f-4939-ae1c-046a70b035ac,Banking/Finance,Inbound,I am very excited and my problem is prevent nd support,,Wallet related,Wallet related - I am very excited and my problem is prevent nd support ,,False,,customer_support
e07bdc5b-ca1a-48c7-879c-c806815d4d40,Other,Inbound,Good,,Signup Issues,Signup Issues - Good ,,False,,customer_support
4beeaf92-4b42-4619-85db-312bf37a6949,E-commerce/Retail,Inbound,I am Very Happy,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - I am Very Happy ,,False,,customer_support
